id,name,regime_id/id,description
compliance_code_eu_224335,3A101.a.,product_trade_compliance.regime_eu_dual,"Analogue-to-digital converters, usable in ""missiles"", designed to meet military specifications for ruggedized equipment;"
compliance_code_eu_224336,3A101.b.,product_trade_compliance.regime_eu_dual,"Accelerators capable of delivering electromagnetic radiation produced by bremsstrahlung from accelerated electrons of 2 MeV or greater, and systems containing those accelerators."
compliance_code_eu_224337,3A102,product_trade_compliance.regime_eu_dual,‘Thermal batteries’ designed or modified for ‘missiles’.
compliance_code_eu_224338,3A201,product_trade_compliance.regime_eu_dual,"Electronic components, other than those specified in 3A001, as follows;"
compliance_code_eu_224339,3A201.a.,product_trade_compliance.regime_eu_dual,Capacitors having either of the following sets of characteristics:
compliance_code_eu_224340,3A201.a.1.,product_trade_compliance.regime_eu_dual,"a. Voltage rating greater than 1,4 kV; b. Energy storage greater than 10 J; c. Capacitance greater than 0,5 μF; and d. Series inductance less than 50 nH; or"
compliance_code_eu_224341,3A201.a.2.,product_trade_compliance.regime_eu_dual,"a. Voltage rating greater than 750 V; b. Capacitance greater than 0,25 μF; and c. Series inductance less than 10 nH;"
compliance_code_eu_224342,3A201.b.,product_trade_compliance.regime_eu_dual,Superconducting solenoidal electromagnets having all of the following characteristics: 1. Capable of creating magnetic fields greater than 2 T; 2. A ratio of length to inner diameter greater than 2; 3. Inner diameter greater than 300 mm; and 4. Magnetic field uniform to better than 1 % over the central 50 % of the inner volume;
compliance_code_eu_224343,3A201.c.,product_trade_compliance.regime_eu_dual,Flash X-ray generators or pulsed electron accelerators having either of the following sets of characteristics:
compliance_code_eu_224344,3A201.c.1.,product_trade_compliance.regime_eu_dual,"a. An accelerator peak electron energy of 500 keV or greater but less than 25 MeV; and b. With a ‘figure of merit’ (K) of 0,25 or greater; or"
compliance_code_eu_224345,3A201.c.2.,product_trade_compliance.regime_eu_dual,a. An accelerator peak electron energy of 25 MeV or greater; and b. A ‘peak power’ greater than 50 MW.
compliance_code_eu_224346,3A225,product_trade_compliance.regime_eu_dual,"Frequency changers or generators, other than those specified in 0B001.b.13., usable as a variable or fixed frequency motor drive, having all of the following characteristics: a. Multiphase output providing a power of 40 VA or greater; b. Operating at a frequency of 600 Hz or more; and c. Frequency control better (less) than 0,2 %."
compliance_code_eu_224347,3A226,product_trade_compliance.regime_eu_dual,"High-power direct current power supplies, other than those specified in 0B001.j.6., having both of the following characteristics: a. Capable of continuously producing, over a time period of 8 hours, 100 V or greater with current output of 500 A or greater; and b. Current or voltage stability better than 0,1 % over a time period of 8 hours."
compliance_code_eu_224348,3A227,product_trade_compliance.regime_eu_dual,"High-voltage direct current power supplies, other than those specified in 0B001.j.5., having both of the following characteristics: a. Capable of continuously producing, over a time period of 8 hours, 20 kV or greater with current output of 1 A or greater; and b. Current or voltage stability better than 0,1 % over a time period of 8 hours."
compliance_code_eu_224349,3A228,product_trade_compliance.regime_eu_dual,"Switching devices, as follows:"
compliance_code_eu_224350,3A228.a.,product_trade_compliance.regime_eu_dual,"Cold-cathode tubes, whether gas filled or not, operating similarly to a spark gap, having all of the following characteristics: 1. Containing three or more electrodes; 2. Anode peak voltage rating of 2,5 kV or more; 3. Anode peak current rating of 100 A or more; and 4. Anode delay time of 10 μs or less;"
compliance_code_eu_224351,3A228.b.,product_trade_compliance.regime_eu_dual,Triggered spark-gaps having both of the following characteristics: 1. An anode delay time of 15 μs or less; and 2. Rated for a peak current of 500 A or more;
compliance_code_eu_224352,3A228.c.,product_trade_compliance.regime_eu_dual,"Modules or assemblies with a fast switching function, other than those specified in 3A001.g. or 3A001.h., having all of the following characteristics: 1. Anode peak voltage rating greater than 2 kV; 2. Anode peak current rating of 500 A or more; and 3. Turn-on time of 1 μs or less."
compliance_code_eu_224353,3A229,product_trade_compliance.regime_eu_dual,High-current pulse generators as follows:
compliance_code_eu_224354,3A229.a.,product_trade_compliance.regime_eu_dual,"Detonator firing sets (initiator systems, firesets), including electronically-charged, explosively-driven and optically-driven firing sets, other than those specified in 1A007.a., designed to drive multiple controlled detonators specified in 1A007.b.;"
compliance_code_eu_224355,3A229.b.,product_trade_compliance.regime_eu_dual,"Modular electrical pulse generators (pulsers) having all of the following characteristics: 1. Designed for portable, mobile, or ruggedized-use; 2. Capable of delivering their energy in less than 15 μs into loads of less than 40 ohms; 3. Having an output greater than 100 A; 4. No dimension greater than 30 cm; 5. Weight less than 30 kg; and 6. Specified for use over an extended temperature range 223 K (– 50 °C) to 373 K (100 °C) or specified as suitable for aerospace applications."
compliance_code_eu_224356,3A229.c.,product_trade_compliance.regime_eu_dual,Micro-firing units having all of the following characteristics: 1. No dimension greater than 35 mm; 2. Voltage rating of equal to or greater than 1 kV; and 3. Capacitance of equal to or greater than 100 nF.
compliance_code_eu_224357,3A230,product_trade_compliance.regime_eu_dual,"High-speed pulse generators, and ‘pulse heads’ therefor, having both of the following characteristics: a. Output voltage greater than 6 V into a resistive load of less than 55 ohms; and b. ‘Pulse transition time’ less than 500 ps."
compliance_code_eu_224358,3A231,product_trade_compliance.regime_eu_dual,"Neutron generator systems, including tubes, having both of the following characteristics: a. Designed for operation without an external vacuum system; and b. Utilising any of the following: 1. Electrostatic acceleration to induce a tritium-deuterium nuclear reaction; or 2. Electrostatic acceleration to induce a deuterium-deuterium nuclear reaction and capable of an output of 3 × 10^9 neutrons/s or greater."
compliance_code_eu_224359,3A232,product_trade_compliance.regime_eu_dual,"Multipoint initiation systems, other than those specified in 1A007, as follows:"
compliance_code_eu_224360,3A232.a.,product_trade_compliance.regime_eu_dual,Not used;
compliance_code_eu_224361,3A232.b.,product_trade_compliance.regime_eu_dual,"Arrangements using single or multiple detonators designed to nearly simultaneously initiate an explosive surface over an area greater than 5 000 mm^2 from a single firing signal with an initiation timing spread over the surface of less than 2,5 μs."
compliance_code_eu_224362,3A233,product_trade_compliance.regime_eu_dual,"Mass spectrometers, other than those specified in 0B002.g., capable of measuring ions of 230 u or greater and having a resolution of better than 2 parts in 230, as follows, and ion sources therefor:"
compliance_code_eu_224363,3A233.a.,product_trade_compliance.regime_eu_dual,Inductively coupled plasma mass spectrometers (ICP/MS);
compliance_code_eu_224364,3A233.b.,product_trade_compliance.regime_eu_dual,Glow discharge mass spectrometers (GDMS);
compliance_code_eu_224365,3A233.c.,product_trade_compliance.regime_eu_dual,Thermal ionisation mass spectrometers (TIMS);
compliance_code_eu_224366,3A233.d.,product_trade_compliance.regime_eu_dual,Electron bombardment mass spectrometers having both of the following features: 1. A molecular beam inlet system that injects a collimated beam of analyte molecules into a region of the ion source where the molecules are ionised by an electron beam; and 2. One or more ‘cold traps’ that can be cooled to a temperature of 193 K (– 80 °C);
compliance_code_eu_224367,3A233.e.,product_trade_compliance.regime_eu_dual,Not used;
compliance_code_eu_224368,3A233.f.,product_trade_compliance.regime_eu_dual,Mass spectrometers equipped with a microfluorination ion source designed for actinides or actinide fluorides.
compliance_code_eu_224369,3A234,product_trade_compliance.regime_eu_dual,Striplines to provide low inductance path to detonators with the following characteristics: a. Voltage rating greater than 2 kV; and b. Inductance of less than 20 nH.
compliance_code_eu_224370,3B,product_trade_compliance.regime_eu_dual,"Test, Inspection and Production Equipment"
compliance_code_eu_224371,3B001,product_trade_compliance.regime_eu_dual,"Equipment for the manufacturing of semiconductor devices or materials, as follows and specially designed components and accessories therefor:"
compliance_code_eu_224372,3B001.a.,product_trade_compliance.regime_eu_dual,Equipment designed for epitaxial growth as follows:
compliance_code_eu_224373,3B001.a.1.,product_trade_compliance.regime_eu_dual,"Equipment designed or modified to produce a layer of any material other than silicon with a thickness uniform to less than ± 2,5 % across a distance of 75 mm or more;"
compliance_code_eu_224374,3B001.a.2.,product_trade_compliance.regime_eu_dual,"Metal Organic Chemical Vapour Deposition (MOCVD) reactors designed for compound semiconductor epitaxial growth of material having two or more of the following elements: aluminium, gallium, indium, arsenic, phosphorus, antimony, oxygen or nitrogen;"
compliance_code_eu_224375,3B001.a.3.,product_trade_compliance.regime_eu_dual,Molecular beam epitaxial growth equipment using gas or solid sources;
compliance_code_eu_224376,3B001.b.,product_trade_compliance.regime_eu_dual,Equipment designed for ion implantation and having any of the following:
compliance_code_eu_224377,3B001.b.1.,product_trade_compliance.regime_eu_dual,Not used;
compliance_code_eu_224378,3B001.b.2.,product_trade_compliance.regime_eu_dual,"Being designed and optimised to operate at a beam energy of 20 keV or more and a beam current of 10 mA or more for hydrogen, deuterium or helium implant;"
compliance_code_eu_224379,3B001.b.3.,product_trade_compliance.regime_eu_dual,Direct write capability;
compliance_code_eu_224380,3B001.b.4.,product_trade_compliance.regime_eu_dual,"A beam energy of 65 keV or more and a beam current of 45 mA or more for high energy oxygen implant into a heated semiconductor material ""substrate""; or"
compliance_code_eu_224381,3B001.b.5.,product_trade_compliance.regime_eu_dual,"Being designed and optimised to operate at a beam energy of 20 keV or more and a beam current of 10 mA or more for silicon implant into a semiconductor material ""substrate"" heated to 600 °C or greater;"
compliance_code_eu_224382,3B001.c.,product_trade_compliance.regime_eu_dual,Not used;
compliance_code_eu_224383,3B001.d.,product_trade_compliance.regime_eu_dual,Not used;
compliance_code_eu_224384,3B001.e.,product_trade_compliance.regime_eu_dual,"Automatic loading multi-chamber central wafer handling systems having all of the following: 1. Interfaces for wafer input and output, to which more than two functionally different ‘semiconductor process tools’ specified in 3B001.a.1., 3B001.a.2., 3B001.a.3. or 3B001.b. are designed to be connected; and 2. Designed to form an integrated system in a vacuum environment for ‘sequential multiple wafer processing’;"
compliance_code_eu_224385,3B001.f.,product_trade_compliance.regime_eu_dual,Lithography equipment as follows:
compliance_code_eu_224386,3B001.f.1.,product_trade_compliance.regime_eu_dual,Align and expose step and repeat (direct step on wafer) or step and scan (scanner) equipment for wafer processing using photo-optical or X-ray methods and having any of the following:
compliance_code_eu_224387,3B001.f.1.a.,product_trade_compliance.regime_eu_dual,A light source wavelength shorter than 193 nm; or
compliance_code_eu_224388,3B001.f.1.b.,product_trade_compliance.regime_eu_dual,Capable of producing a pattern with a ‘Minimum Resolvable Feature size’ (MRF) of 45 nm or less;
compliance_code_eu_224389,3B001.f.2.,product_trade_compliance.regime_eu_dual,Imprint lithography equipment capable of producing features of 45 nm or less;
compliance_code_eu_224390,3B001.f.3.,product_trade_compliance.regime_eu_dual,"Equipment specially designed for mask making having all of the following: a. A deflected focussed electron beam, ion beam or ""laser"" beam; and b. Having any of the following: 1. A full-width half-maximum (FWHM) spot size smaller than 65 nm and an image placement less than 17 nm (mean + 3 sigma); or 2. Not used; 3. A second-layer overlay error of less than 23 nm (mean + 3 sigma) on the mask; 4. Equipment designed for device processing using direct writing methods, having all of the following: a. A deflected focused electron beam; and b.Having any of the following: 1. A minimum beam size equal to or smaller than 15 nm; or 2. An overlay error less than 27 nm (mean + 3 sigma);"
