id,class_id:id,classification_code,label_ids:id,limited_quantity,limited_quantity_uom_id:id,name,packing_instruction_ids:id,transport_category,tunnel_restriction_code,un_number
adr_goods_1123_5L,adr_class_3,F1,adr_label_3,5,uom.product_uom_litre,BUTYL ACETATES,"adr_packing_instruction_P001,adr_packing_instruction_IBC03,adr_packing_instruction_LP01,adr_packing_instruction_R001",3,D/E,1123
adr_goods_1125,adr_class_3,FC,"adr_label_3,adr_label_8",1,uom.product_uom_litre,n-BUTYLAMINE,"adr_packing_instruction_P001,adr_packing_instruction_IBC02",2,D/E,1125
adr_goods_1126,adr_class_3,F1,adr_label_3,1,uom.product_uom_litre,1-BROMOBUTANE,"adr_packing_instruction_P001,adr_packing_instruction_IBC02,adr_packing_instruction_R001",2,D/E,1126
adr_goods_1127,adr_class_3,F1,adr_label_3,1,uom.product_uom_litre,CHLOROBUTANES,"adr_packing_instruction_P001,adr_packing_instruction_IBC02,adr_packing_instruction_R001",2,D/E,1127
adr_goods_1128,adr_class_3,F1,adr_label_3,1,uom.product_uom_litre,n-BUTYL FORMATE,"adr_packing_instruction_P001,adr_packing_instruction_IBC02,adr_packing_instruction_R001",2,D/E,1128
adr_goods_1129,adr_class_3,F1,adr_label_3,1,uom.product_uom_litre,BUTYRALDEHYDE,"adr_packing_instruction_P001,adr_packing_instruction_IBC02,adr_packing_instruction_R001",2,D/E,1129
adr_goods_1130,adr_class_3,F1,adr_label_3,5,uom.product_uom_litre,CAMPHOR OIL,"adr_packing_instruction_P001,adr_packing_instruction_IBC03,adr_packing_instruction_LP01,adr_packing_instruction_R001",3,D/E,1130
adr_goods_1131,adr_class_3,FT1,"adr_label_3,adr_label_6_1",,,CARBON DISULPHIDE,adr_packing_instruction_P001,1,C/E,1131
adr_goods_1133_F1_3_500ml_P001_1,adr_class_3,F1,adr_label_3,500,uom.product_uom_milliliter,ADHESIVES containing flammable liquid,adr_packing_instruction_P001,1,D/E,1133
adr_goods_1133_F1_3_640C_5L_P001_2,adr_class_3,F1,adr_label_3,5,uom.product_uom_litre,ADHESIVES containing flammable liquid (vapour pressure at 50 °C more than110 kPa),adr_packing_instruction_P001,2,D/E,1133
adr_goods_1133_F1_3_640D_5L_P001/IBC02/R001_2,adr_class_3,F1,adr_label_3,5,uom.product_uom_litre,ADHESIVES containing flammable liquid (vapour pressure at 50 °C more than110 kPa),"adr_packing_instruction_P001,adr_packing_instruction_IBC02,adr_packing_instruction_R001",2,D/E,1133
adr_goods_1133_F1_3_5L_P001/IBC03/LP01/R001_3,adr_class_3,F1,adr_label_3,5,uom.product_uom_litre,ADHESIVES containing flammable liquid (vapour pressure at 50 °C more than110 kPa),"adr_packing_instruction_P001,adr_packing_instruction_IBC03,adr_packing_instruction_LP01,adr_packing_instruction_R001",3,D/E,1133
adr_goods_1133_F1_3_5L_P001/R001_3,adr_class_3,F1,adr_label_3,5,uom.product_uom_litre,ADHESIVES containing flammable liquid (having a flash-point below 23 °C and viscous according to 2.2.3.1.4) (vapour pressure at 50 °C more than 110 kPa),"adr_packing_instruction_P001,adr_packing_instruction_R001",3,E,1133
adr_goods_1133_F1_3_5L_P001/IBC02/R001_3,adr_class_3,F1,adr_label_3,5,uom.product_uom_litre,ADHESIVES containing flammable liquid (having a flash-point below 23 °C and viscous according to 2.2.3.1.4) (vapour pressure at 50 °C not more than 110 kPa),"adr_packing_instruction_P001,adr_packing_instruction_IBC02,adr_packing_instruction_R001",3,E,1133
adr_goods_1134,adr_class_3,F1,adr_label_3,5,uom.product_uom_litre,CHLOROBENZENE,"adr_packing_instruction_P001,adr_packing_instruction_IBC03,adr_packing_instruction_LP01,adr_packing_instruction_R001",3,D/E,1134
adr_goods_1135,adr_class_6_1,TF1,"adr_label_6_1,adr_label_3",,,ETHYLENE CHLOROHYDRIN,adr_packing_instruction_P602,1,C/D,1135
adr_goods_1136_1L,adr_class_3,F1,adr_label_3,1,uom.product_uom_litre,"COAL TAR DISTILLATES, FLAMMABLE","adr_packing_instruction_P001,adr_packing_instruction_IBC02,adr_packing_instruction_R001",2,D/E,1136
adr_goods_1136_5L,adr_class_3,F1,adr_label_3,5,uom.product_uom_litre,"COAL TAR DISTILLATES, FLAMMABLE","adr_packing_instruction_P001,adr_packing_instruction_IBC03,adr_packing_instruction_LP01,adr_packing_instruction_R001",3,D/E,1136
adr_goods_1139_F1_3_500ml_P001_1,adr_class_3,F1,adr_label_3,500,uom.product_uom_milliliter,"COATING SOLUTION (includes surface treatments or coatings used for industrial or other purposes such as vehicle under coating, drum or barrel lining)",adr_packing_instruction_P001,1,D/E,1139
adr_goods_1139_F1_3_640C_5L_P001_2,adr_class_3,F1,adr_label_3,5,uom.product_uom_litre,"COATING SOLUTION (includes surface treatments or coatings used for industrial or other purposes such as vehicle under coating, drum or barrel lining) (vapour pressure at 50 °C more than 110 kPa)",adr_packing_instruction_P001,2,D/E,1139
adr_goods_1139_F1_3_640D_5L_P001/IBC02/R001_2,adr_class_3,F1,adr_label_3,5,uom.product_uom_litre,"COATING SOLUTION (includes surface treatments or coatings used for industrial or other purposes such as vehicle under coating, drum or barrel lining) (vapour pressure at 50 °C not more than 110 kPa)","adr_packing_instruction_P001,adr_packing_instruction_IBC02,adr_packing_instruction_R001",2,D/E,1139
adr_goods_1139_F1_3_5L_P001/IBC03/LP01/R001_3,adr_class_3,F1,adr_label_3,5,uom.product_uom_litre,"COATING SOLUTION (includes surface treatments or coatings used for industrial or other purposes such as vehicle under coating, drum or barrel lining)","adr_packing_instruction_P001,adr_packing_instruction_IBC03,adr_packing_instruction_LP01,adr_packing_instruction_R001",3,D/E,1139
adr_goods_1139_F1_3_5L_P001/R001_3,adr_class_3,F1,adr_label_3,5,uom.product_uom_litre,"COATING SOLUTION (includes surface treatments or coatings used for industrial or other purposes such as vehicle under coating, drum or barrel lining) (having a flash-point below 23 °C and viscous according to 2.2.3.1.4) (vapour pressure at 50 °C more than 110 kPa)","adr_packing_instruction_P001,adr_packing_instruction_R001",3,E,1139
adr_goods_1139_F1_3_5L_P001/IBC02/R001_3,adr_class_3,F1,adr_label_3,5,uom.product_uom_litre,"COATING SOLUTION (includes surface treatments or coatings used for industrial or other purposes such as vehicle under coating, drum or barrel lining) (having a flash-point below 23 °C and viscous according to 2.2.3.1.4) (vapour pressure at 50 °C not more than 110 kPa)","adr_packing_instruction_P001,adr_packing_instruction_IBC02,adr_packing_instruction_R001",3,E,1139
adr_goods_1143,adr_class_6_1,TF1,"adr_label_6_1,adr_label_3",,,"CROTONALDEHYDE or CROTONALDEHYDE, STABILIZED",adr_packing_instruction_P602,1,C/D,1143
adr_goods_1144,adr_class_3,F1,adr_label_3,,,CROTONYLENE,adr_packing_instruction_P001,1,D/E,1144
adr_goods_1145,adr_class_3,F1,adr_label_3,1,uom.product_uom_litre,CYCLOHEXANE,"adr_packing_instruction_P001,adr_packing_instruction_IBC02,adr_packing_instruction_R001",2,D/E,1145
adr_goods_1146,adr_class_3,F1,adr_label_3,1,uom.product_uom_litre,CYCLOPENTANE,"adr_packing_instruction_P001,adr_packing_instruction_IBC02,adr_packing_instruction_R001",2,D/E,1146
adr_goods_1147,adr_class_3,F1,adr_label_3,5,uom.product_uom_litre,DECAHYDRO-NAPHTHALENE,"adr_packing_instruction_P001,adr_packing_instruction_IBC03,adr_packing_instruction_LP01,adr_packing_instruction_R001",3,D/E,1147
adr_goods_1148_1L,adr_class_3,F1,adr_label_3,1,uom.product_uom_litre,DIACETONE ALCOHOL,"adr_packing_instruction_P001,adr_packing_instruction_IBC02,adr_packing_instruction_R001",2,D/E,1148
adr_goods_1148_5L,adr_class_3,F1,adr_label_3,5,uom.product_uom_litre,DIACETONE ALCOHOL,"adr_packing_instruction_P001,adr_packing_instruction_IBC03,adr_packing_instruction_LP01,adr_packing_instruction_R001",3,D/E,1148
adr_goods_1149,adr_class_3,F1,adr_label_3,5,uom.product_uom_litre,DIBUTYL ETHERS,"adr_packing_instruction_P001,adr_packing_instruction_IBC03,adr_packing_instruction_LP01,adr_packing_instruction_R001",3,D/E,1149
adr_goods_1150,adr_class_3,F1,adr_label_3,1,uom.product_uom_litre,"1,2-DICHLOROETHYLENE","adr_packing_instruction_P001,adr_packing_instruction_IBC02,adr_packing_instruction_R001",2,D/E,1150
adr_goods_1152,adr_class_3,F1,adr_label_3,5,uom.product_uom_litre,DICHLOROPENTANES,"adr_packing_instruction_P001,adr_packing_instruction_IBC03,adr_packing_instruction_LP01,adr_packing_instruction_R001",3,D/E,1152
adr_goods_1153_1L,adr_class_3,F1,adr_label_3,1,uom.product_uom_litre,ETHYLENE GLYCOL DIETHYL ETHER,"adr_packing_instruction_P001,adr_packing_instruction_IBC02,adr_packing_instruction_R001",2,D/E,1153
adr_goods_1153_5L,adr_class_3,F1,adr_label_3,5,uom.product_uom_litre,ETHYLENE GLYCOL DIETHYL ETHER,"adr_packing_instruction_P001,adr_packing_instruction_IBC03,adr_packing_instruction_LP01,adr_packing_instruction_R001",3,D/E,1153
adr_goods_1154,adr_class_3,FC,"adr_label_3,adr_label_8",1,uom.product_uom_litre,DIETHYLAMINE,"adr_packing_instruction_P001,adr_packing_instruction_IBC02",2,D/E,1154
adr_goods_1155,adr_class_3,F1,adr_label_3,,,DIETHYL ETHER (ETHYL ETHER),adr_packing_instruction_P001,1,D/E,1155
adr_goods_1156,adr_class_3,F1,adr_label_3,1,uom.product_uom_litre,DIETHYL KETONE,"adr_packing_instruction_P001,adr_packing_instruction_IBC02,adr_packing_instruction_R001",2,D/E,1156
adr_goods_1157,adr_class_3,F1,adr_label_3,5,uom.product_uom_litre,DIISOBUTYL KETONE,"adr_packing_instruction_P001,adr_packing_instruction_IBC03,adr_packing_instruction_LP01,adr_packing_instruction_R001",3,D/E,1157
adr_goods_1158,adr_class_3,FC,"adr_label_3,adr_label_8",1,uom.product_uom_litre,DIISOPROPYLAMINE,"adr_packing_instruction_P001,adr_packing_instruction_IBC02",2,D/E,1158
adr_goods_1159,adr_class_3,F1,adr_label_3,1,uom.product_uom_litre,DIISOPROPYL ETHER,"adr_packing_instruction_P001,adr_packing_instruction_IBC02,adr_packing_instruction_R001",2,D/E,1159
adr_goods_1160,adr_class_3,FC,"adr_label_3,adr_label_8",1,uom.product_uom_litre,DIMETHYLAMINE AQUEOUS SOLUTION,"adr_packing_instruction_P001,adr_packing_instruction_IBC02",2,D/E,1160
adr_goods_1161,adr_class_3,F1,adr_label_3,1,uom.product_uom_litre,DIMETHYL CARBONATE,"adr_packing_instruction_P001,adr_packing_instruction_IBC02,adr_packing_instruction_R001",2,D/E,1161
adr_goods_1162,adr_class_3,FC,"adr_label_3,adr_label_8",,,DIMETHYLDICHLORO-SILANE,adr_packing_instruction_P010,2,D/E,1162
adr_goods_1163,adr_class_6_1,TFC,"adr_label_6_1,adr_label_3,adr_label_8",,,"DIMETHYLHYDRAZINE, UNSYMMETRICAL",adr_packing_instruction_P602,1,C/D,1163
adr_goods_1164,adr_class_3,F1,adr_label_3,1,uom.product_uom_litre,DIMETHYL SULPHIDE,"adr_packing_instruction_P001,adr_packing_instruction_IBC02",2,D/E,1164
adr_goods_1165,adr_class_3,F1,adr_label_3,1,uom.product_uom_litre,DIOXANE,"adr_packing_instruction_P001,adr_packing_instruction_IBC02,adr_packing_instruction_R001",2,D/E,1165
adr_goods_1166,adr_class_3,F1,adr_label_3,1,uom.product_uom_litre,DIOXOLANE,"adr_packing_instruction_P001,adr_packing_instruction_IBC02,adr_packing_instruction_R001",2,D/E,1166
adr_goods_1167,adr_class_3,F1,adr_label_3,,,"DIVINYL ETHER, STABILIZED",adr_packing_instruction_P001,1,D/E,1167
adr_goods_1169_F1_3_601/640C_5L_P001_2,adr_class_3,F1,adr_label_3,5,uom.product_uom_litre,"EXTRACTS, AROMATIC, LIQUID (vapour pressure at 50 °C more than 110 kPa)",adr_packing_instruction_P001,2,D/E,1169
adr_goods_1169_F1_3_601/640D_5L_P001/IBC02/R001_2,adr_class_3,F1,adr_label_3,5,uom.product_uom_litre,"EXTRACTS, AROMATIC, LIQUID (vapour pressure at 50 °C not more than 110 kPa)","adr_packing_instruction_P001,adr_packing_instruction_IBC02,adr_packing_instruction_R001",2,D/E,1169
adr_goods_1169_F1_3_601_5L_P001/IBC03/LP01/R001_3,adr_class_3,F1,adr_label_3,5,uom.product_uom_litre,"EXTRACTS, AROMATIC, LIQUID","adr_packing_instruction_P001,adr_packing_instruction_IBC03,adr_packing_instruction_LP01,adr_packing_instruction_R001",3,D/E,1169
adr_goods_1169_F1_3_601_5L_P001/R001_3,adr_class_3,F1,adr_label_3,5,uom.product_uom_litre,"EXTRACTS, AROMATIC, LIQUID (having a flash-point below 23 °C and viscous according to 2.2.3.1.4) (vapour pressure at 50 °C more than 110 kPa)","adr_packing_instruction_P001,adr_packing_instruction_R001",3,E,1169
adr_goods_1169_F1_3_601_5L_P001/IBC02/R001_3,adr_class_3,F1,adr_label_3,5,uom.product_uom_litre,"EXTRACTS, AROMATIC, LIQUID (having a flash-point below 23 °C and viscous according to 2.2.3.1.4) (vapour pressure at 50 °C not more than 110 kPa)","adr_packing_instruction_P001,adr_packing_instruction_IBC02,adr_packing_instruction_R001",3,E,1169
adr_goods_1170_1L,adr_class_3,F1,adr_label_3,1,uom.product_uom_litre,ETHANOL (ETHYL ALCOHOL) or ETHANOL SOLUTION (ETHYL ALCOHOL SOLUTION),"adr_packing_instruction_P001,adr_packing_instruction_IBC02,adr_packing_instruction_R001",2,D/E,1170
adr_goods_1170_5L,adr_class_3,F1,adr_label_3,5,uom.product_uom_litre,ETHANOL SOLUTION (ETHYL ALCOHOL SOLUTION),"adr_packing_instruction_P001,adr_packing_instruction_IBC03,adr_packing_instruction_LP01,adr_packing_instruction_R001",3,D/E,1170
adr_goods_1171,adr_class_3,F1,adr_label_3,5,uom.product_uom_litre,ETHYLENE GLYCOL MONOETHYL ETHER,"adr_packing_instruction_P001,adr_packing_instruction_IBC03,adr_packing_instruction_LP01,adr_packing_instruction_R001",3,D/E,1171
adr_goods_1172,adr_class_3,F1,adr_label_3,5,uom.product_uom_litre,ETHYLENE GLYCOL MONOETHYL ETHER ACETATE,"adr_packing_instruction_P001,adr_packing_instruction_IBC03,adr_packing_instruction_LP01,adr_packing_instruction_R001",3,D/E,1172
adr_goods_1173,adr_class_3,F1,adr_label_3,1,uom.product_uom_litre,ETHYL ACETATE,"adr_packing_instruction_P001,adr_packing_instruction_IBC02,adr_packing_instruction_R001",2,D/E,1173
adr_goods_1175,adr_class_3,F1,adr_label_3,1,uom.product_uom_litre,ETHYLBENZENE,"adr_packing_instruction_P001,adr_packing_instruction_IBC02,adr_packing_instruction_R001",2,D/E,1175
adr_goods_1176,adr_class_3,F1,adr_label_3,1,uom.product_uom_litre,ETHYL BORATE,"adr_packing_instruction_P001,adr_packing_instruction_IBC02,adr_packing_instruction_R001",2,D/E,1176
adr_goods_1177,adr_class_3,F1,adr_label_3,5,uom.product_uom_litre,2-ETHYLBUTYL ACETATE,"adr_packing_instruction_P001,adr_packing_instruction_IBC03,adr_packing_instruction_LP01,adr_packing_instruction_R001",3,D/E,1177
adr_goods_1178,adr_class_3,F1,adr_label_3,1,uom.product_uom_litre,2-ETHYLBUTYRALDEHYDE,"adr_packing_instruction_P001,adr_packing_instruction_IBC02,adr_packing_instruction_R001",2,D/E,1178
adr_goods_1179,adr_class_3,F1,adr_label_3,1,uom.product_uom_litre,ETHYL BUTYL ETHER,"adr_packing_instruction_P001,adr_packing_instruction_IBC02,adr_packing_instruction_R001",2,D/E,1179
adr_goods_1180,adr_class_3,F1,adr_label_3,5,uom.product_uom_litre,ETHYL BUTYRATE,"adr_packing_instruction_P001,adr_packing_instruction_IBC03,adr_packing_instruction_LP01,adr_packing_instruction_R001",3,D/E,1180
adr_goods_1181,adr_class_6_1,TF1,"adr_label_6_1,adr_label_3",100,uom.product_uom_milliliter,ETHYL CHLOROACETATE,"adr_packing_instruction_P001,adr_packing_instruction_IBC02",2,D/E,1181
adr_goods_1182,adr_class_6_1,TFC,"adr_label_6_1,adr_label_3,adr_label_8",,,ETHYL CHLOROFORMATE,adr_packing_instruction_P602,1,C/D,1182
adr_goods_1183,adr_class_4_3,WFC,"adr_label_4_3,adr_label_3,adr_label_8",,,ETHYLDICHLOROSILANE,adr_packing_instruction_P401,0,B/E,1183
adr_goods_1184,adr_class_3,FT1,"adr_label_3,adr_label_6_1",1,uom.product_uom_litre,ETHYLENE DICHLORIDE,"adr_packing_instruction_P001,adr_packing_instruction_IBC02",2,D/E,1184
adr_goods_1185,adr_class_6_1,TF1,"adr_label_6_1,adr_label_3",,,"ETHYLENEIMINE, STABILIZED",adr_packing_instruction_P601,1,C/D,1185
adr_goods_1188,adr_class_3,F1,adr_label_3,5,uom.product_uom_litre,ETHYLENE GLYCOL MONOMETHYL ETHER,"adr_packing_instruction_P001,adr_packing_instruction_IBC03,adr_packing_instruction_LP01,adr_packing_instruction_R001",3,D/E,1188
adr_goods_1189,adr_class_3,F1,adr_label_3,5,uom.product_uom_litre,ETHYLENE GLYCOL MONOMETHYL ETHER ACETATE,"adr_packing_instruction_P001,adr_packing_instruction_IBC03,adr_packing_instruction_LP01,adr_packing_instruction_R001",3,D/E,1189
adr_goods_1190,adr_class_3,F1,adr_label_3,1,uom.product_uom_litre,ETHYL FORMATE,"adr_packing_instruction_P001,adr_packing_instruction_IBC02,adr_packing_instruction_R001",2,D/E,1190
adr_goods_1191,adr_class_3,F1,adr_label_3,5,uom.product_uom_litre,OCTYL ALDEHYDES,"adr_packing_instruction_P001,adr_packing_instruction_IBC03,adr_packing_instruction_LP01,adr_packing_instruction_R001",3,D/E,1191
adr_goods_1192,adr_class_3,F1,adr_label_3,5,uom.product_uom_litre,ETHYL LACTATE,"adr_packing_instruction_P001,adr_packing_instruction_IBC03,adr_packing_instruction_LP01,adr_packing_instruction_R001",3,D/E,1192
adr_goods_1193,adr_class_3,F1,adr_label_3,1,uom.product_uom_litre,ETHYL METHYL KETONE (METHYL ETHYL KETONE),"adr_packing_instruction_P001,adr_packing_instruction_IBC02,adr_packing_instruction_R001",2,D/E,1193
adr_goods_1194,adr_class_3,FT1,"adr_label_3,adr_label_6_1",,,ETHYL NITRITE SOLUTION,adr_packing_instruction_P001,1,C/E,1194
adr_goods_1195,adr_class_3,F1,adr_label_3,1,uom.product_uom_litre,ETHYL PROPIONATE,"adr_packing_instruction_P001,adr_packing_instruction_IBC02,adr_packing_instruction_R001",2,D/E,1195
adr_goods_1196,adr_class_3,FC,"adr_label_3,adr_label_8",,,ETHYLTRICHLOROSILANE,adr_packing_instruction_P010,2,D/E,1196
adr_goods_1197_F1_3_601/640C_5L_P001_2,adr_class_3,F1,adr_label_3,5,uom.product_uom_litre,"EXTRACTS, FLAVOURING, LIQUID (vapour pressure at 50 °C more than 110 kPa)",adr_packing_instruction_P001,2,D/E,1197
adr_goods_1197_F1_3_601/640D_5L_P001/IBC02/R001_2,adr_class_3,F1,adr_label_3,5,uom.product_uom_litre,"EXTRACTS, FLAVOURING, LIQUID (vapour pressure at 50 °C not more than 110 kPa)","adr_packing_instruction_P001,adr_packing_instruction_IBC02,adr_packing_instruction_R001",2,D/E,1197
adr_goods_1197_F1_3_601_5L_P001/IBC03/LP01/R001_3,adr_class_3,F1,adr_label_3,5,uom.product_uom_litre,"EXTRACTS, FLAVOURING, LIQUID","adr_packing_instruction_P001,adr_packing_instruction_IBC03,adr_packing_instruction_LP01,adr_packing_instruction_R001",3,D/E,1197
adr_goods_1197_F1_3_601_5L_P001/R001_3,adr_class_3,F1,adr_label_3,5,uom.product_uom_litre,"EXTRACTS, FLAVOURING, LIQUID (having a flash-point below 23 °C and viscous according to 2.2.3.1.4) (vapour pressure at 50 °C more than 110 kPa)","adr_packing_instruction_P001,adr_packing_instruction_R001",3,E,1197
adr_goods_1197_F1_3_601_5L_P001/IBC02/R001_3,adr_class_3,F1,adr_label_3,5,uom.product_uom_litre,"EXTRACTS, FLAVOURING, LIQUID (having a flash-point below 23 °C and viscous according to 2.2.3.1.4) (vapour pressure at 50 °C not more than 110 kPa)","adr_packing_instruction_P001,adr_packing_instruction_IBC02,adr_packing_instruction_R001",3,E,1197
adr_goods_1198,adr_class_3,FC,"adr_label_3,adr_label_8",5,uom.product_uom_litre,"FORMALDEHYDE SOLUTION, FLAMMABLE","adr_packing_instruction_P001,adr_packing_instruction_IBC03,adr_packing_instruction_R001",3,D/E,1198
adr_goods_1199,adr_class_6_1,TF1,"adr_label_6_1,adr_label_3",100,uom.product_uom_milliliter,FURALDEHYDES,"adr_packing_instruction_P001,adr_packing_instruction_IBC02",2,D/E,1199
adr_goods_1201_1L,adr_class_3,F1,adr_label_3,1,uom.product_uom_litre,FUSEL OIL,"adr_packing_instruction_P001,adr_packing_instruction_IBC02,adr_packing_instruction_R001",2,D/E,1201
adr_goods_1201_5L,adr_class_3,F1,adr_label_3,5,uom.product_uom_litre,FUSEL OIL,"adr_packing_instruction_P001,adr_packing_instruction_IBC03,adr_packing_instruction_LP01,adr_packing_instruction_R001",3,D/E,1201
adr_goods_1202_F1_3_640K/664_5L_P001/IBC03/LP01/R001_3,adr_class_3,F1,adr_label_3,5,uom.product_uom_litre,"GAS OIL or DIESEL FUEL or HEATING OIL, LIGHT (flash-point not more than 60 °C)","adr_packing_instruction_P001,adr_packing_instruction_IBC03,adr_packing_instruction_LP01,adr_packing_instruction_R001",3,D/E,1202
adr_goods_1202_F1_3_640L/664_5L_P001/IBC03/LP01/R001_3,adr_class_3,F1,adr_label_3,5,uom.product_uom_litre,"DIESEL FUEL complying with standard EN 590:2013 + AC:2014 or GAS OIL or HEATING OIL, LIGHT with a flash-point as specified in EN 590:2013 + AC:2014","adr_packing_instruction_P001,adr_packing_instruction_IBC03,adr_packing_instruction_LP01,adr_packing_instruction_R001",3,D/E,1202
adr_goods_1202_F1_3_640M/664_5L_P001/IBC03/LP01/R001_3,adr_class_3,F1,adr_label_3,5,uom.product_uom_litre,"GAS OIL or DIESEL FUEL or HEATING OIL, LIGHT (flash-point more than 60 °C and not more than 100 °C)","adr_packing_instruction_P001,adr_packing_instruction_IBC03,adr_packing_instruction_LP01,adr_packing_instruction_R001",3,D/E,1202
adr_goods_1203,adr_class_3,F1,adr_label_3,1,uom.product_uom_litre,MOTOR SPIRIT or GASOLINE or PETROL,"adr_packing_instruction_P001,adr_packing_instruction_IBC02,adr_packing_instruction_R001",2,D/E,1203
adr_goods_1204,adr_class_3,D,adr_label_3,1,uom.product_uom_litre,NITROGLYCERIN SOLUTION IN ALCOHOL with not more than 1% nitroglycerin,"adr_packing_instruction_P001,adr_packing_instruction_IBC02",2,B,1204
adr_goods_1206,adr_class_3,F1,adr_label_3,1,uom.product_uom_litre,HEPTANES,"adr_packing_instruction_P001,adr_packing_instruction_IBC02,adr_packing_instruction_R001",2,D/E,1206
adr_goods_1207,adr_class_3,F1,adr_label_3,5,uom.product_uom_litre,HEXALDEHYDE,"adr_packing_instruction_P001,adr_packing_instruction_IBC03,adr_packing_instruction_LP01,adr_packing_instruction_R001",3,D/E,1207
adr_goods_1208,adr_class_3,F1,adr_label_3,1,uom.product_uom_litre,HEXANES,"adr_packing_instruction_P001,adr_packing_instruction_IBC02,adr_packing_instruction_R001",2,D/E,1208
adr_goods_1210_F1_3_163/367_500ml_P001_1,adr_class_3,F1,adr_label_3,500,uom.product_uom_milliliter,"PRINTING INK, flammable or PRINTING INK RELATED MATERIAL (including printing ink thinning or reducing compound), flammable",adr_packing_instruction_P001,1,D/E,1210
adr_goods_1210_F1_3_163/640C/367_5L_P001_2,adr_class_3,F1,adr_label_3,5,uom.product_uom_litre,"PRINTING INK, flammable or PRINTING INK RELATED MATERIAL (including printing ink thinning or reducing compound), flammable (vapour pressure at 50 °C more than 110 kPa)",adr_packing_instruction_P001,2,D/E,1210
adr_goods_1210_F1_3_163/640D/367_5L_P001/IBC02/R001_2,adr_class_3,F1,adr_label_3,5,uom.product_uom_litre,"PRINTING INK, flammable or PRINTING INK RELATED MATERIAL (including printing ink thinning or reducing compound), flammable (vapour pressure at 50 °C not more than 110 kPa)","adr_packing_instruction_P001,adr_packing_instruction_IBC02,adr_packing_instruction_R001",2,D/E,1210
adr_goods_1210_F1_3_163/367_5L_P001/IBC03/LP01/R001_3,adr_class_3,F1,adr_label_3,5,uom.product_uom_litre,"PRINTING INK, flammable or PRINTING INK RELATED MATERIAL (including printing ink thinning or reducing compound), flammable","adr_packing_instruction_P001,adr_packing_instruction_IBC03,adr_packing_instruction_LP01,adr_packing_instruction_R001",3,D/E,1210
adr_goods_1210_F1_3_163/367_5L_P001/R001_3,adr_class_3,F1,adr_label_3,5,uom.product_uom_litre,"PRINTING INK, flammable or PRINTING INK RELATED MATERIAL (including printing ink thinning or reducing compound), flammable (having a flash-point below 23 °C and viscous according to 2.2.3.1.4) (vapour pressure at 50 °C more than 110 kPa)","adr_packing_instruction_P001,adr_packing_instruction_R001",3,E,1210
